"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","LTINT","TOT","PC_PA","Q","2003-Q2",4.266233,
"GBR","LTINT","TOT","PC_PA","Q","2003-Q3",4.575,
"GBR","LTINT","TOT","PC_PA","Q","2003-Q4",4.956033,
"GBR","LTINT","TOT","PC_PA","Q","2004-Q1",4.7673,
"GBR","LTINT","TOT","PC_PA","Q","2004-Q2",5.0896,
"GBR","LTINT","TOT","PC_PA","Q","2004-Q3",5.008767,
"GBR","LTINT","TOT","PC_PA","Q","2004-Q4",4.6634,
"GBR","LTINT","TOT","PC_PA","Q","2005-Q1",4.6421,
"GBR","LTINT","TOT","PC_PA","Q","2005-Q2",4.441267,
"GBR","LTINT","TOT","PC_PA","Q","2005-Q3",4.278967,
"GBR","LTINT","TOT","PC_PA","Q","2005-Q4",4.293233,
"GBR","LTINT","TOT","PC_PA","Q","2006-Q1",4.1824,
"GBR","LTINT","TOT","PC_PA","Q","2006-Q2",4.610333,
"GBR","LTINT","TOT","PC_PA","Q","2006-Q3",4.620567,
"GBR","LTINT","TOT","PC_PA","Q","2006-Q4",4.5934,
"GBR","LTINT","TOT","PC_PA","Q","2007-Q1",4.8616,
"GBR","LTINT","TOT","PC_PA","Q","2007-Q2",5.207267,
"GBR","LTINT","TOT","PC_PA","Q","2007-Q3",5.1837,
"GBR","LTINT","TOT","PC_PA","Q","2007-Q4",4.792533,
"GBR","LTINT","TOT","PC_PA","Q","2008-Q1",4.5203,
"GBR","LTINT","TOT","PC_PA","Q","2008-Q2",4.907267,
"GBR","LTINT","TOT","PC_PA","Q","2008-Q3",4.782067,
"GBR","LTINT","TOT","PC_PA","Q","2008-Q4",4.153266,
"GBR","LTINT","TOT","PC_PA","Q","2009-Q1",3.5365,
"GBR","LTINT","TOT","PC_PA","Q","2009-Q2",3.5833,
"GBR","LTINT","TOT","PC_PA","Q","2009-Q3",3.731533,
"GBR","LTINT","TOT","PC_PA","Q","2009-Q4",3.738733,
"GBR","LTINT","TOT","PC_PA","Q","2010-Q1",4.052134,
"GBR","LTINT","TOT","PC_PA","Q","2010-Q2",3.8262,
"GBR","LTINT","TOT","PC_PA","Q","2010-Q3",3.2896,
"GBR","LTINT","TOT","PC_PA","Q","2010-Q4",3.329767,
"GBR","LTINT","TOT","PC_PA","Q","2011-Q1",3.781933,
"GBR","LTINT","TOT","PC_PA","Q","2011-Q2",3.560533,
"GBR","LTINT","TOT","PC_PA","Q","2011-Q3",2.867,
"GBR","LTINT","TOT","PC_PA","Q","2011-Q4",2.3345,
"GBR","LTINT","TOT","PC_PA","Q","2012-Q1",2.2175,
"GBR","LTINT","TOT","PC_PA","Q","2012-Q2",1.974367,
"GBR","LTINT","TOT","PC_PA","Q","2012-Q3",1.682667,
"GBR","LTINT","TOT","PC_PA","Q","2012-Q4",1.797633,
"GBR","LTINT","TOT","PC_PA","Q","2013-Q1",2.078133,
"GBR","LTINT","TOT","PC_PA","Q","2013-Q2",2.011633,
"GBR","LTINT","TOT","PC_PA","Q","2013-Q3",2.6747,
"GBR","LTINT","TOT","PC_PA","Q","2013-Q4",2.794667,
"GBR","LTINT","TOT","PC_PA","Q","2014-Q1",2.836133,
"GBR","LTINT","TOT","PC_PA","Q","2014-Q2",2.7416,
"GBR","LTINT","TOT","PC_PA","Q","2014-Q3",2.586967,
"GBR","LTINT","TOT","PC_PA","Q","2014-Q4",2.111633,
"GBR","LTINT","TOT","PC_PA","Q","2015-Q1",1.706533,
"GBR","LTINT","TOT","PC_PA","Q","2015-Q2",1.982967,
"GBR","LTINT","TOT","PC_PA","Q","2015-Q3",1.998867,
"GBR","LTINT","TOT","PC_PA","Q","2015-Q4",1.915767,
"GBR","LTINT","TOT","PC_PA","Q","2016-Q1",1.609967,
"GBR","LTINT","TOT","PC_PA","Q","2016-Q2",1.471967,
"GBR","LTINT","TOT","PC_PA","Q","2016-Q3",0.8411,
"GBR","LTINT","TOT","PC_PA","Q","2016-Q4",1.2978,
"GBR","LTINT","TOT","PC_PA","Q","2017-Q1",1.3067,
"GBR","LTINT","TOT","PC_PA","Q","2017-Q2",1.093667,
"GBR","LTINT","TOT","PC_PA","Q","2017-Q3",1.213,
"GBR","LTINT","TOT","PC_PA","Q","2017-Q4",1.329867,
"GBR","LTINT","TOT","PC_PA","Q","2018-Q1",1.5015,
"GBR","LTINT","TOT","PC_PA","Q","2018-Q2",1.478433,
"GBR","LTINT","TOT","PC_PA","Q","2018-Q3",1.4251,
"GBR","LTINT","TOT","PC_PA","Q","2018-Q4",1.4376,
"GBR","LTINT","TOT","PC_PA","Q","2019-Q1",1.250367,
"GBR","LTINT","TOT","PC_PA","Q","2019-Q2",1.079867,
"GBR","LTINT","TOT","PC_PA","Q","2019-Q3",0.6687,
"GBR","LTINT","TOT","PC_PA","Q","2019-Q4",0.7443666,
"GBR","LTINT","TOT","PC_PA","Q","2020-Q1",0.6058,
"GBR","LTINT","TOT","PC_PA","Q","2020-Q2",0.3033333,
"GBR","LTINT","TOT","PC_PA","Q","2020-Q3",0.2513667,
"GBR","LTINT","TOT","PC_PA","Q","2020-Q4",0.3372667,
"GBR","LTINT","TOT","PC_PA","Q","2021-Q1",0.6116667,
"GBR","LTINT","TOT","PC_PA","Q","2021-Q2",0.8707333,
"GBR","LTINT","TOT","PC_PA","Q","2021-Q3",0.7147334,
"GBR","LTINT","TOT","PC_PA","Q","2021-Q4",0.9533,
"GBR","LTINT","TOT","PC_PA","Q","2022-Q1",1.4133,
"GBR","LTINT","TOT","PC_PA","Q","2022-Q2",2.041833,
"GBR","LTINT","TOT","PC_PA","Q","2022-Q3",2.657967,
"GBR","LTINT","TOT","PC_PA","Q","2022-Q4",3.676067,
"GBR","LTINT","TOT","PC_PA","Q","2023-Q1",3.543533,
"GBR","LTINT","TOT","PC_PA","Q","2023-Q2",3.992767,
"GBR","LTINT","TOT","PC_PA","Q","2023-Q3",4.4623,
"DEU","LTINT","TOT","PC_PA","Q","2000-Q1",5.46038,
"DEU","LTINT","TOT","PC_PA","Q","2000-Q2",5.265034,
"DEU","LTINT","TOT","PC_PA","Q","2000-Q3",5.246653,
"DEU","LTINT","TOT","PC_PA","Q","2000-Q4",5.083768,
"DEU","LTINT","TOT","PC_PA","Q","2001-Q1",4.74947,
"DEU","LTINT","TOT","PC_PA","Q","2001-Q2",4.958238,
"DEU","LTINT","TOT","PC_PA","Q","2001-Q3",4.884274,
"DEU","LTINT","TOT","PC_PA","Q","2001-Q4",4.594392,
"DEU","LTINT","TOT","PC_PA","Q","2002-Q1",4.981076,
"DEU","LTINT","TOT","PC_PA","Q","2002-Q2",5.113489,
"DEU","LTINT","TOT","PC_PA","Q","2002-Q3",4.614058,
"DEU","LTINT","TOT","PC_PA","Q","2002-Q4",4.425696,
"DEU","LTINT","TOT","PC_PA","Q","2003-Q1",4.045159,
"DEU","LTINT","TOT","PC_PA","Q","2003-Q2",3.859635,
"DEU","LTINT","TOT","PC_PA","Q","2003-Q3",4.091324,
"DEU","LTINT","TOT","PC_PA","Q","2003-Q4",4.288452,
"DEU","LTINT","TOT","PC_PA","Q","2004-Q1",4.06481,
"DEU","LTINT","TOT","PC_PA","Q","2004-Q2",4.22102,
"DEU","LTINT","TOT","PC_PA","Q","2004-Q3",4.111212,
"DEU","LTINT","TOT","PC_PA","Q","2004-Q4",3.75158,
"DEU","LTINT","TOT","PC_PA","Q","2005-Q1",3.601651,
"DEU","LTINT","TOT","PC_PA","Q","2005-Q2",3.304279,
"DEU","LTINT","TOT","PC_PA","Q","2005-Q3",3.168684,
"DEU","LTINT","TOT","PC_PA","Q","2005-Q4",3.341457,
"DEU","LTINT","TOT","PC_PA","Q","2006-Q1",3.477085,
"DEU","LTINT","TOT","PC_PA","Q","2006-Q2",3.939394,
"DEU","LTINT","TOT","PC_PA","Q","2006-Q3",3.882574,
"DEU","LTINT","TOT","PC_PA","Q","2006-Q4",3.757448,
"DEU","LTINT","TOT","PC_PA","Q","2007-Q1",4.002243,
"DEU","LTINT","TOT","PC_PA","Q","2007-Q2",4.330543,
"DEU","LTINT","TOT","PC_PA","Q","2007-Q3",4.342507,
"DEU","LTINT","TOT","PC_PA","Q","2007-Q4",4.192527,
"DEU","LTINT","TOT","PC_PA","Q","2008-Q1",3.926686,
"DEU","LTINT","TOT","PC_PA","Q","2008-Q2",4.254127,
"DEU","LTINT","TOT","PC_PA","Q","2008-Q3",4.262302,
"DEU","LTINT","TOT","PC_PA","Q","2008-Q4",3.495958,
"DEU","LTINT","TOT","PC_PA","Q","2009-Q1",3.072666,
"DEU","LTINT","TOT","PC_PA","Q","2009-Q2",3.325879,
"DEU","LTINT","TOT","PC_PA","Q","2009-Q3",3.302082,
"DEU","LTINT","TOT","PC_PA","Q","2009-Q4",3.188245,
"DEU","LTINT","TOT","PC_PA","Q","2010-Q1",3.176558,
"DEU","LTINT","TOT","PC_PA","Q","2010-Q2",2.780656,
"DEU","LTINT","TOT","PC_PA","Q","2010-Q3",2.422121,
"DEU","LTINT","TOT","PC_PA","Q","2010-Q4",2.597734,
"DEU","LTINT","TOT","PC_PA","Q","2011-Q1",3.142469,
"DEU","LTINT","TOT","PC_PA","Q","2011-Q2",3.097448,
"DEU","LTINT","TOT","PC_PA","Q","2011-Q3",2.262126,
"DEU","LTINT","TOT","PC_PA","Q","2011-Q4",1.934697,
"DEU","LTINT","TOT","PC_PA","Q","2012-Q1",1.834423,
"DEU","LTINT","TOT","PC_PA","Q","2012-Q2",1.420502,
"DEU","LTINT","TOT","PC_PA","Q","2012-Q3",1.358171,
"DEU","LTINT","TOT","PC_PA","Q","2012-Q4",1.367426,
"DEU","LTINT","TOT","PC_PA","Q","2013-Q1",1.470091,
"DEU","LTINT","TOT","PC_PA","Q","2013-Q2",1.340261,
"DEU","LTINT","TOT","PC_PA","Q","2013-Q3",1.729582,
"DEU","LTINT","TOT","PC_PA","Q","2013-Q4",1.745698,
"DEU","LTINT","TOT","PC_PA","Q","2014-Q1",1.60766,
"DEU","LTINT","TOT","PC_PA","Q","2014-Q2",1.34931,
"DEU","LTINT","TOT","PC_PA","Q","2014-Q3",0.9973006,
"DEU","LTINT","TOT","PC_PA","Q","2014-Q4",0.6996188,
"DEU","LTINT","TOT","PC_PA","Q","2015-Q1",0.3064242,
"DEU","LTINT","TOT","PC_PA","Q","2015-Q2",0.4901722,
"DEU","LTINT","TOT","PC_PA","Q","2015-Q3",0.6575541,
"DEU","LTINT","TOT","PC_PA","Q","2015-Q4",0.5266241,
"DEU","LTINT","TOT","PC_PA","Q","2016-Q1",0.2582619,
"DEU","LTINT","TOT","PC_PA","Q","2016-Q2",0.08344156,
"DEU","LTINT","TOT","PC_PA","Q","2016-Q3",-0.1233719,
"DEU","LTINT","TOT","PC_PA","Q","2016-Q4",0.1476652,
"DEU","LTINT","TOT","PC_PA","Q","2017-Q1",0.2857233,
"DEU","LTINT","TOT","PC_PA","Q","2017-Q2",0.2707985,
"DEU","LTINT","TOT","PC_PA","Q","2017-Q3",0.3829814,
"DEU","LTINT","TOT","PC_PA","Q","2017-Q4",0.3258413,
"DEU","LTINT","TOT","PC_PA","Q","2018-Q1",0.5543564,
"DEU","LTINT","TOT","PC_PA","Q","2018-Q2",0.4190476,
"DEU","LTINT","TOT","PC_PA","Q","2018-Q3",0.3119717,
"DEU","LTINT","TOT","PC_PA","Q","2018-Q4",0.3000802,
"DEU","LTINT","TOT","PC_PA","Q","2019-Q1",0.06639322,
"DEU","LTINT","TOT","PC_PA","Q","2019-Q2",-0.1631029,
"DEU","LTINT","TOT","PC_PA","Q","2019-Q3",-0.5440379,
"DEU","LTINT","TOT","PC_PA","Q","2019-Q4",-0.3737903,
"DEU","LTINT","TOT","PC_PA","Q","2020-Q1",-0.4403333,
"DEU","LTINT","TOT","PC_PA","Q","2020-Q2",-0.4667619,
"DEU","LTINT","TOT","PC_PA","Q","2020-Q3",-0.5234892,
"DEU","LTINT","TOT","PC_PA","Q","2020-Q4",-0.6135116,
"DEU","LTINT","TOT","PC_PA","Q","2021-Q1",-0.4645942,
"DEU","LTINT","TOT","PC_PA","Q","2021-Q2",-0.2790455,
"DEU","LTINT","TOT","PC_PA","Q","2021-Q3",-0.4509091,
"DEU","LTINT","TOT","PC_PA","Q","2021-Q4",-0.3007359,
"DEU","LTINT","TOT","PC_PA","Q","2022-Q1",0.1056591,
"DEU","LTINT","TOT","PC_PA","Q","2022-Q2",1.048014,
"DEU","LTINT","TOT","PC_PA","Q","2022-Q3",1.303902,
"DEU","LTINT","TOT","PC_PA","Q","2022-Q4",2.112756,
"DEU","LTINT","TOT","PC_PA","Q","2023-Q1",2.315568,
"DEU","LTINT","TOT","PC_PA","Q","2023-Q2",2.35936,
"DEU","LTINT","TOT","PC_PA","Q","2023-Q3",2.554106,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q1",6.286111,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q2",6.011555,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q3",5.786455,
"CAN","LTINT","TOT","PC_PA","Q","2000-Q4",5.617527,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q1",5.383333,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q2",5.72032,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q3",5.544672,
"CAN","LTINT","TOT","PC_PA","Q","2001-Q4",5.272764,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q1",5.443879,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q2",5.559515,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q3",5.09881,
"CAN","LTINT","TOT","PC_PA","Q","2002-Q4",5.061424,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q1",4.99032,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q2",4.670635,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q3",4.780775,
"CAN","LTINT","TOT","PC_PA","Q","2003-Q4",4.800448,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q1",4.432708,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q2",4.772861,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q3",4.661111,
"CAN","LTINT","TOT","PC_PA","Q","2004-Q4",4.451746,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q1",4.27456,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q2",4.031934,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q3",3.896175,
"CAN","LTINT","TOT","PC_PA","Q","2005-Q4",4.065048,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q1",4.132871,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q2",4.4189,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q3",4.2551,
"CAN","LTINT","TOT","PC_PA","Q","2006-Q4",4.024169,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q1",4.095076,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q2",4.359028,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q3",4.458317,
"CAN","LTINT","TOT","PC_PA","Q","2007-Q4",4.166648,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q1",3.728394,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q2",3.670022,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q3",3.627636,
"CAN","LTINT","TOT","PC_PA","Q","2008-Q4",3.395158,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q1",2.886272,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q2",3.205126,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q3",3.419768,
"CAN","LTINT","TOT","PC_PA","Q","2009-Q4",3.411309,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q1",3.466373,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q2",3.471076,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q3",3.005397,
"CAN","LTINT","TOT","PC_PA","Q","2010-Q4",2.997714,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q1",3.312297,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q2",3.155877,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q3",2.527177,
"CAN","LTINT","TOT","PC_PA","Q","2011-Q4",2.136794,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q1",2.035939,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q2",1.911464,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q3",1.773634,
"CAN","LTINT","TOT","PC_PA","Q","2012-Q4",1.772603,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q1",1.916919,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q2",1.964985,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q3",2.582537,
"CAN","LTINT","TOT","PC_PA","Q","2013-Q4",2.583394,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q1",2.469459,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q2",2.352857,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q3",2.145833,
"CAN","LTINT","TOT","PC_PA","Q","2014-Q4",1.955172,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q1",1.442184,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q2",1.644984,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q3",1.480825,
"CAN","LTINT","TOT","PC_PA","Q","2015-Q4",1.518786,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q1",1.216894,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q2",1.284791,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q3",1.059973,
"CAN","LTINT","TOT","PC_PA","Q","2016-Q4",1.445373,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q1",1.712945,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q2",1.513022,
"CAN","LTINT","TOT","PC_PA","Q","2017-Q3",1.947045,
